geoid_tract,vintage,total_population,median_age,race_white,race_black,race_asian,race_hispanic,median_household_income,poverty_count,median_home_value,owner_occupied_units,renter_occupied_units,median_gross_rent,total_housing_units
48453002419,2018,4833,27.4,2861,721,165,3317,39467,1013,,23,1977,1061,2189
48453002421,2018,10705,31.1,8374,779,557,4357,65376,1469,225300,1737,2638,1306,4600
48453000803,2018,2812,32.0,2039,541,73,374,93554,306,412500,504,565,1571,1206
48453001200,2018,5513,35.9,4724,71,499,396,81709,293,661700,883,2431,1754,4009
48453001835,2018,6729,32.0,4484,1173,493,3345,58016,620,140900,1125,1286,1207,2511
48453001840,2018,11694,32.3,7469,1819,791,5675,63375,1706,155600,2390,1545,1228,4200
48453001850,2018,3722,36.1,3108,334,171,912,53770,318,217300,301,1536,1183,2262
48453001853,2018,3336,38.0,2550,334,154,842,76840,70,222000,900,415,1518,1334
48453002003,2018,4221,33.6,3815,219,34,2203,46250,677,260100,655,869,950,1654
48453002107,2018,4773,32.5,2693,1328,53,1880,54271,559,257300,784,704,1072,1651
48453002110,2018,4465,37.4,2197,1187,116,2029,46162,1074,233200,895,567,1176,1611
48453002315,2018,3038,30.7,2402,156,34,1878,36446,531,,207,1277,1017,1684
48453001503,2018,4046,33.9,3129,217,173,1007,53510,632,295100,713,1188,1203,2144
48453001602,2018,3420,31.5,2330,21,991,342,80849,397,652100,614,1024,951,1858
48453001712,2018,4803,37.2,4325,270,35,1644,60433,824,312800,913,1098,1165,2176
48453001746,2018,4588,36.0,4027,170,204,1264,80776,332,241700,1225,775,1101,2031
48453001749,2018,6998,33.9,4549,309,2068,995,88083,289,263700,901,2118,1336,3252
48453001751,2018,2169,50.8,2020,106,11,151,116500,68,567400,832,134,1933,1025
48453001813,2018,7423,28.7,4257,583,189,5148,39241,2425,179200,829,1556,1037,2539
48453001829,2018,2373,35.2,1921,76,201,414,48259,147,269300,388,1041,1031,1572
48453001842,2018,12791,31.6,7043,1410,1257,7569,56175,1970,154900,2415,1118,1269,3533
48453001844,2018,3922,32.7,2893,590,184,1236,58550,391,186500,534,1064,1172,1756
48453001912,2018,4191,45.1,3551,73,382,444,182981,260,1173400,1087,477,1842,1785
48453002105,2018,4929,33.2,2844,632,67,2611,40901,1300,300000,346,1757,1021,2469
48453002109,2018,4314,38.5,2392,1737,70,1234,49583,815,263900,849,804,1042,1782
48453002308,2018,6613,28.5,5578,393,217,2867,43289,1304,372400,455,2199,1169,2891
48453002313,2018,4560,29.2,3088,826,113,2233,42744,1145,252000,268,1797,1072,2225
48453001716,2018,6816,40.1,5228,555,502,965,111379,175,473300,1556,1559,1570,3225
48453001754,2018,5001,41.0,4503,187,225,779,65000,167,351000,1062,1296,1213,2460
48453001769,2018,6034,43.5,5450,52,270,1135,111507,218,316600,1875,450,1625,2489
48453001817,2018,4017,36.8,3335,147,149,712,57661,586,323100,950,1294,1127,2350
48453001826,2018,2623,34.2,1612,357,427,484,62117,245,323800,273,978,1287,1318
48453001848,2018,5373,36.8,3117,690,1120,1181,71023,335,269400,1016,1131,1347,2342
48453001910,2018,4699,43.1,4306,53,222,661,126518,342,707700,1105,692,1468,1998
48453001911,2018,3170,30.7,2569,38,447,725,71335,240,435300,164,1593,1442,1983
48453002005,2018,5628,30.4,4943,221,271,2029,70847,1479,364200,749,1835,1200,2892
48453002431,2018,8941,29.3,6414,813,190,5955,61343,2326,174500,1583,859,1018,2576
48453002432,2018,2913,32.8,1919,210,122,1888,60357,518,190800,681,143,1173,931
48453002433,2018,9190,30.9,4281,809,48,6654,61977,1126,150800,1885,530,1594,2530
48453002434,2018,1710,33.8,1188,81,0,1088,54205,304,168500,338,141,996,544
48453002435,2018,8640,32.8,4195,640,354,6687,51894,1621,146900,1724,532,1327,2603
48453002436,2018,2795,43.6,1709,105,4,2358,54167,379,132900,557,181,867,855
48453002500,2018,5778,39.6,4673,191,458,872,76047,488,393600,1199,1667,1219,3150
48453980000,2018,0,-666666666.0,0,0,0,0,,0,,0,0,,0
48453002202,2018,9223,27.9,3735,2625,0,5860,40732,3211,93700,1177,1352,1173,2725
48453002402,2018,8720,31.4,7377,745,206,3880,60919,1630,230100,1020,2727,1301,3911
48453002423,2018,5954,35.5,5131,415,136,2039,68021,352,227800,1572,942,1574,2562
48453001901,2018,5795,35.9,5252,16,43,1192,84951,281,598200,1296,1601,1339,3172
48453002004,2018,2668,31.2,2154,154,172,682,47585,363,333900,130,1647,1187,1853
48453002108,2018,4132,31.6,2057,1758,18,1597,43125,620,215800,605,904,967,1622
48453002412,2018,6236,33.6,3915,208,38,5385,60833,1136,121000,956,506,1424,1554
48453002422,2018,5970,35.7,5174,379,17,3071,59526,386,209800,1156,1432,1088,2759
48453000603,2018,8055,20.9,5490,387,1688,1525,9821,5439,236400,106,2280,1393,2953
48453000804,2018,2566,34.8,1531,724,48,1033,40000,778,424800,410,582,504,1099
48453001100,2018,6608,36.5,5695,396,347,963,119924,890,437900,1396,2608,2135,5337
48453001782,2018,5240,43.7,3266,69,1573,406,158988,59,481300,1563,250,1470,1893
48453001783,2018,5197,40.9,4651,0,251,529,132188,166,431000,1591,267,1878,1938
48453001784,2018,5938,39.0,4596,70,1120,470,134786,150,551100,1359,702,1592,2220
48453001785,2018,5129,31.7,3326,350,1078,980,64562,394,256200,517,1968,1168,2724
48453001786,2018,5298,33.9,2730,67,1987,578,74576,289,210400,461,2186,1419,2931
48453001854,2018,7927,31.0,4404,1487,103,3852,70840,1001,167800,1964,259,1597,2458
48453001855,2018,19333,35.3,12593,3144,1919,4601,86114,1297,224500,4003,2240,1387,6420
48453001856,2018,8716,35.2,4868,2163,726,2579,94844,544,204600,2421,267,1500,2925
48453001857,2018,6840,32.3,4707,926,403,2023,72761,603,192100,1444,1181,1284,2708
48453001858,2018,23453,35.3,16888,3159,1463,6091,112871,475,257200,6997,494,1917,7664
48453001859,2018,2799,33.2,1879,369,271,940,89931,184,228200,811,110,1689,991
48453001860,2018,4367,37.3,3158,479,165,1976,57623,562,156300,742,877,1223,1791
48453001861,2018,4941,34.9,3039,647,859,1549,82141,259,172300,1394,299,1716,1693
48453001862,2018,6608,34.9,4133,1214,698,1864,79420,499,231500,1474,791,1313,2385
48453001863,2018,3592,31.0,1888,769,446,1179,38838,684,,9,1864,974,2081
48453001864,2018,2758,34.5,1918,424,268,465,53555,298,177000,221,1373,1192,1852
48453001914,2018,6557,42.0,5718,67,450,798,124750,232,467000,1558,1217,1623,3071
48453001915,2018,1789,34.6,1414,26,180,291,67560,193,333300,240,595,1468,1035
48453001916,2018,3045,42.2,2528,60,330,184,217969,49,802100,869,55,1421,964
48453001917,2018,5160,41.7,4590,0,418,640,169868,244,669200,1594,132,1826,1800
48453001918,2018,2533,54.2,2404,1,63,348,180329,61,998600,808,191,1298,1067
48453001919,2018,3761,43.2,3452,0,175,316,158281,26,896300,1167,181,2129,1359
48453002207,2018,9453,32.6,4052,2287,57,5805,61418,986,150700,2357,544,1414,3059
48453002208,2018,8372,29.9,5031,950,28,5843,49866,1839,117300,1429,489,1075,1989
48453002209,2018,10054,30.1,4442,2647,260,4807,58333,1643,157500,2642,396,1341,3332
48453002210,2018,4370,33.5,2452,862,14,2202,71625,573,167700,974,211,1067,1265
48453002211,2018,3074,32.1,1625,534,23,1944,71875,447,183700,686,238,1372,956
48453002212,2018,1214,29.4,517,517,0,458,78790,275,163700,271,33,1847,304
48453002317,2018,6160,22.8,3763,1087,537,2945,30677,3119,157500,135,1936,884,2288
48453002318,2018,8258,26.3,5278,1406,724,4561,40353,2383,167100,568,2456,891,3341
48453002319,2018,2282,32.7,1218,605,72,734,,27,,0,0,,0
48453002425,2018,3859,32.3,2603,104,410,2027,75150,252,235100,778,671,1307,1490
48453002426,2018,9784,33.9,6709,836,105,6337,78512,439,203100,2471,511,1579,3027
48453002427,2018,8189,29.4,6188,451,0,6815,45407,1366,135700,1364,1184,1239,2714
48453002428,2018,7824,35.6,6800,336,123,4025,79939,334,265900,1968,1047,1328,3182
48453002429,2018,1599,25.1,1230,157,19,936,54421,507,135800,69,506,1226,728
48453002430,2018,2674,32.4,2226,122,21,2017,51290,699,108800,618,194,1197,906
48453000901,2018,2530,28.4,1850,355,104,913,82054,341,402200,345,708,1721,1181
48453000402,2018,3565,32.3,2348,810,75,426,59276,525,350200,575,972,1191,1754
48453000601,2018,10169,19.8,7107,1656,844,2226,18438,571,,6,312,1122,382
48453001303,2018,4453,38.5,4099,62,187,880,80292,419,523300,1052,1596,1719,3370
48453001304,2018,4519,36.6,4249,27,88,696,100029,229,622300,1173,959,1495,2231
48453001501,2018,5397,40.9,5102,42,173,394,105833,269,478700,1700,624,1273,2509
48453001713,2018,4414,35.0,3687,176,138,1625,68769,370,286300,1140,808,1401,2070
48453001729,2018,4817,37.2,4197,0,380,1412,59969,436,232100,1023,1084,1224,2297
48453001733,2018,4494,43.3,3843,124,243,836,134205,188,461900,1400,92,1848,1518
48453002314,2018,5228,27.6,3656,860,136,2511,42197,1304,290700,165,2228,1139,2695
48453002411,2018,7453,27.2,5070,557,0,6325,41324,1986,104500,861,1075,1164,1991
48453001603,2018,5328,35.7,4662,57,436,381,143182,199,869900,1521,321,1845,2053
48453001605,2018,3866,38.1,3662,22,75,304,120603,255,750000,1026,806,1350,2223
48453001706,2018,3938,40.1,3322,397,102,517,85703,329,477000,1096,864,1261,1995
48453001738,2018,6779,40.7,6020,67,255,1282,105000,386,340300,2228,586,1394,2889
48453001757,2018,2182,48.8,1973,43,139,296,115156,102,498000,673,347,1451,1109
48453001819,2018,4313,33.0,2932,201,197,2700,37253,1502,255900,229,1174,1050,1545
48453001846,2018,2528,50.8,2317,20,184,525,126094,51,309200,982,61,1761,1085
48453001764,2018,7731,45.8,7118,63,115,876,123210,437,530900,2478,350,998,3747
48453001742,2018,6064,42.6,5462,77,102,1439,91536,511,319000,1701,564,1908,2586
48453001761,2018,7645,40.4,6576,103,508,991,116831,249,723800,1922,1175,1329,3377
48453001768,2018,10404,37.6,9531,5,552,932,125384,484,454000,2884,635,1342,3910
48453001806,2018,6882,30.4,4186,713,82,4759,38822,1091,182800,483,1928,949,2687
48453001811,2018,3535,30.7,1682,501,26,2109,38772,1089,226500,403,854,979,1423
48453001824,2018,1849,37.8,1358,126,179,414,69773,182,253700,507,307,1182,886
48453001833,2018,9195,33.0,5552,952,228,5824,51893,1469,192500,1252,1368,1110,2755
48453001308,2018,3317,32.6,2929,79,203,1140,63523,309,353000,537,1108,1378,1732
48453001821,2018,5695,35.0,3676,423,192,3246,55409,710,216200,927,1084,1144,2098
48453001823,2018,7640,29.7,3568,1464,124,5062,40372,2090,162600,478,1881,1063,2603
48453001828,2018,4247,41.3,3575,189,178,544,101853,108,278700,1403,280,1648,1805
48453001841,2018,17242,33.0,10502,1967,2698,7595,76242,1192,182300,4292,1220,1353,5756
48453001843,2018,2512,42.2,1771,71,287,884,76395,105,215000,758,264,1645,1022
48453001847,2018,6785,36.4,4201,671,1416,1619,76607,619,236100,1812,1196,1161,3222
48453001908,2018,9409,38.4,8163,446,691,2735,95572,1404,705300,1952,1716,1302,4223
48453002201,2018,2176,30.6,809,849,6,1169,46518,354,204200,317,306,1354,667
48453000102,2018,2604,49.3,2458,29,78,122,170500,45,854900,1013,97,2800,1193
48453002403,2018,2603,36.2,2252,76,43,980,63551,524,236000,643,396,1157,1107
48453002407,2018,6239,39.3,5273,276,193,2120,71635,525,286800,1399,1169,1334,2949
48453002413,2018,4766,28.3,2155,654,0,3618,37821,1626,135500,369,940,1080,1309
48453002424,2018,3858,34.7,3554,173,23,1787,56154,493,183300,682,814,1273,1619
48453000204,2018,3013,35.2,2562,72,148,469,60882,532,559600,746,830,1069,1783
48453001000,2018,3777,38.6,2941,107,96,2026,56515,457,386600,843,703,1121,1754
48453001402,2018,2601,38.2,2384,33,30,453,100326,181,576200,672,632,1354,1517
48453001705,2018,4710,46.1,4284,40,249,359,119545,159,610900,1470,706,1523,2401
48453001722,2018,3859,34.1,3003,256,475,541,65650,309,435900,177,2226,1199,2565
48453001752,2018,3795,27.9,2265,96,1065,520,36900,1240,,24,2108,1065,2481
48453001756,2018,4551,43.6,3724,110,499,417,111789,135,336800,1056,717,1632,1850
48453001765,2018,14425,40.1,12776,188,598,1806,138750,254,428700,4087,831,1216,5323
48453001766,2018,9336,41.1,8497,231,237,1638,107113,704,351500,2781,272,946,3501
48453000101,2018,4652,36.8,4193,15,94,561,109267,294,491300,1237,896,1789,2273
48453000500,2018,4455,27.1,3909,30,343,451,41711,1524,589700,421,1585,1149,2592
48453000604,2018,7430,20.8,4874,299,1844,1199,8750,4060,247200,59,1592,1216,2060
48453000700,2018,1317,31.1,991,0,150,333,62604,354,310500,275,439,1201,899
48453000801,2018,1856,42.8,1477,154,0,1068,44397,394,326500,352,278,905,686
48453001606,2018,18,51.0,14,1,0,8,,9,,0,0,,0
48453001707,2018,5111,40.0,4428,182,170,831,76116,389,386900,1308,1124,1400,2532
48453001719,2018,4185,51.4,3772,0,117,365,162614,129,619000,1520,159,1887,1755
48453001737,2018,10736,40.4,8899,717,750,1835,111540,228,376400,3085,1126,1415,4335
48453001753,2018,1274,32.1,790,119,247,234,73237,42,,14,805,1343,1011
48453000302,2018,5075,30.9,3936,252,523,604,59514,980,581000,796,1841,1160,3093
48453000401,2018,4121,26.4,3415,83,206,616,68594,925,416900,496,1283,1550,2084
48453000902,2018,5558,33.5,4246,414,127,3175,56632,1095,329600,977,1414,1134,2756
48453001305,2018,5876,33.5,5032,585,32,851,68589,797,555800,1182,1759,1462,3291
48453001307,2018,3747,33.6,3128,233,260,1165,63438,648,434500,724,1150,1113,2047
48453001401,2018,3240,32.4,2899,49,70,368,80117,278,682600,560,1088,1766,1927
48453001403,2018,1775,33.6,1525,47,42,554,56958,271,356700,295,528,1079,894
48453001504,2018,6102,35.2,4946,86,367,1073,110226,527,419900,1405,1126,1385,2940
48453001505,2018,4661,37.9,4299,21,89,430,61333,417,406600,1019,1313,1239,2436
48453001604,2018,4227,42.7,4106,67,7,226,171190,82,903500,1365,321,1515,1875
48453001714,2018,14915,37.2,9938,691,3186,1950,94342,573,461000,3024,2764,1204,6357
48453001718,2018,6128,37.4,5028,126,680,754,79395,580,564100,1519,1324,1304,3108
48453001728,2018,7621,37.8,6475,274,174,2237,79904,406,270600,1980,1007,1606,3241
48453000304,2018,3237,28.6,2966,23,161,540,57984,498,470300,410,952,1195,1655
48453000205,2018,3942,33.6,3169,66,386,782,72266,104,422000,712,1541,1191,2472
48453000206,2018,3361,34.1,3012,128,99,461,84673,298,535600,782,898,1272,1788
48453000305,2018,3930,29.8,3473,103,102,547,61322,808,411200,678,1195,1351,2037
48453000306,2018,5520,35.2,4109,518,538,1125,85574,739,472500,1151,1412,1463,2776
48453000307,2018,1816,35.4,1639,32,49,360,80463,161,439000,451,351,1385,869
48453001770,2018,12984,39.8,10900,48,1411,1913,148429,397,456300,3871,262,2355,4152
48453001771,2018,4311,50.4,3984,97,99,458,134338,211,412600,1602,139,1822,2066
48453001772,2018,4580,37.0,3867,90,272,2110,80377,256,229100,1220,281,1662,1573
48453001773,2018,8107,45.6,7012,130,711,726,131319,467,547100,2500,715,1598,3535
48453001774,2018,8588,36.9,6362,1034,605,2490,112500,180,288200,2412,400,1948,2990
48453001775,2018,7322,39.5,5752,469,764,1196,153490,367,426800,2278,45,1764,2466
48453001776,2018,3144,37.0,2509,304,129,799,88690,331,252100,873,319,1399,1214
48453001777,2018,6075,33.2,4853,338,315,1567,90472,410,257200,1655,775,1605,2462
48453001778,2018,4420,51.8,4086,196,59,315,103015,98,429300,1349,442,1486,1918
48453001779,2018,6400,50.6,6071,166,55,813,71467,247,229600,2082,570,1005,3244
48453001780,2018,4618,49.6,4353,56,18,647,81761,621,287400,1590,311,1148,2584
48453001781,2018,2470,45.4,1959,0,419,221,115288,90,439700,775,162,1463,987
48453001745,2018,2335,43.5,2031,48,136,185,96336,234,363100,784,247,1475,1126
48453001747,2018,6325,33.5,5119,577,82,2584,67454,885,277600,1168,1121,1302,2416
48453001748,2018,6537,35.6,5609,214,351,1885,82964,465,276100,1472,989,1462,2556
48453001750,2018,4978,33.4,4055,81,476,2003,69562,346,306700,776,1898,1323,2765
48453001812,2018,8399,30.1,5312,853,237,5668,37310,2394,237200,408,2551,1000,3179
48453001822,2018,7232,30.8,4566,417,93,5303,39292,1797,137800,673,1867,991,2663
48453001849,2018,7526,30.5,5259,522,1354,1660,64431,838,,63,4355,1331,5167
48453000203,2018,1890,26.5,1429,148,147,405,68611,549,,0,816,1786,957
48453000802,2018,3561,30.2,2100,1277,10,794,44323,1498,325300,559,755,396,1347
48453001740,2018,5093,36.3,4189,127,505,1019,101989,291,334200,1007,1016,1624,2088
48453001839,2018,8762,32.0,4913,1231,2020,3255,68269,560,188700,1551,1973,1168,3741
48453002307,2018,6264,33.2,4705,624,120,2760,45861,1101,222600,585,2268,1109,2992
48453002310,2018,3147,26.3,1918,117,0,2710,40391,815,39300,470,373,964,948
48453001741,2018,2741,51.3,2433,21,148,289,114148,216,603500,958,293,1930,1685
48453002112,2018,5508,30.5,3164,1550,111,2297,36847,2034,270500,618,1223,1033,2145
48453002106,2018,2718,38.5,2094,194,9,764,78750,267,344200,806,312,1245,1248
48453002316,2018,4949,27.9,3097,728,118,2658,37638,1332,,14,2175,1048,2476
48453001804,2018,6789,32.6,3498,569,224,4026,43136,1687,236800,743,1967,937,2846
48453001834,2018,10972,33.0,5473,2220,1593,3599,63107,1222,229800,1668,2603,1223,4567
48453001755,2018,6153,45.2,3856,10,2050,676,184375,144,545400,1935,147,2527,2142
48453001760,2018,17968,41.0,15001,273,2154,2858,156076,286,512700,4403,1462,1516,6052
48453001805,2018,4675,30.8,2241,249,85,3069,36806,1511,154800,513,1242,912,1909
48453001818,2018,6453,30.6,3756,60,148,4180,55429,2224,308500,887,1242,1110,2397
48453001820,2018,7502,29.0,4065,755,44,5411,35181,2495,172000,540,2316,887,3152
48453001832,2018,2937,39.0,2429,390,74,958,56988,347,193300,680,563,1016,1283
48453001845,2018,2825,40.4,2452,100,175,680,63380,222,235700,950,462,1157,1567
48453001851,2018,10003,35.5,6499,1787,984,3688,66410,1370,245200,1424,2931,1145,4495
48453001913,2018,4794,43.0,4299,48,406,715,202308,121,987800,1548,92,1625,1792
48453002002,2018,3467,40.4,3145,176,35,1347,69878,208,272300,789,653,1206,1495
48453002104,2018,3573,33.1,2603,188,47,1698,75662,1208,298400,768,405,1133,1265
48453002113,2018,3474,40.0,2464,639,29,1091,64080,564,266300,917,445,1165,1471
48453002312,2018,8380,29.0,5593,802,70,6167,37173,2257,145900,1025,1412,1073,2597
48453002111,2018,5474,33.1,4008,589,66,3481,43958,1560,252000,1034,834,969,2027
48453002304,2018,3887,29.0,3150,96,254,1361,67941,362,237500,42,2088,1455,2526
48453002110,2019,4221,37.8,1523,1348,48,1877,46265,886,260400,745,621,1246,1635
48453002315,2019,2954,31.1,2190,191,56,1818,37843,620,107100,227,1252,1079,1676
48453001835,2019,6771,33.7,4190,1434,571,3136,60048,674,163700,1117,1318,1235,2579
48453001840,2019,10880,32.9,6828,2062,910,4508,68520,1769,178500,2256,1705,1336,4342
48453001850,2019,3782,36.1,3042,327,317,858,60253,311,220900,372,1561,1165,2217
48453001853,2019,3293,37.9,2599,330,123,767,86597,112,239400,880,425,1493,1323
48453002003,2019,4175,34.1,3730,182,37,2113,45183,598,275100,630,908,984,1697
48453002107,2019,4988,34.0,2922,1132,50,2039,58542,516,280900,895,699,1070,1693
48453002409,2019,3586,36.3,3205,127,12,1611,72000,407,256400,934,516,1487,1510
48453002410,2019,4419,34.8,3702,172,0,2187,56029,662,198600,455,1375,1201,1852
48453002419,2019,4945,27.2,2622,815,233,3305,40318,894,,13,2063,1085,2246
48453002421,2019,10980,31.5,9081,572,407,4950,62452,1536,252600,1747,3016,1270,5125
48453000803,2019,2941,31.3,2049,610,112,397,95929,401,466100,566,541,1543,1292
48453001200,2019,5857,35.8,4930,52,583,473,94115,251,691800,884,2645,1897,4209
48453001503,2019,4390,31.8,3399,249,177,1166,64211,626,338300,694,1280,1319,2184
48453001602,2019,3364,31.7,2366,50,861,417,79952,335,643300,625,1056,929,1903
48453001712,2019,4557,38.0,4108,224,35,1575,66481,672,340300,958,962,1251,2178
48453001746,2019,4606,39.4,3832,367,186,1254,75809,361,258500,1263,763,1118,2097
48453001749,2019,7250,32.5,4753,291,1960,1656,84124,319,298200,914,2060,1356,3207
48453001751,2019,2203,51.8,2134,10,16,199,126630,78,592100,875,97,1625,1032
48453001813,2019,7466,28.3,4154,605,197,5167,41292,2218,184800,790,1581,1110,2558
48453001829,2019,2459,33.5,2005,81,201,278,50539,98,279700,379,1036,1122,1566
48453001842,2019,13628,31.2,7021,1385,1178,8502,55739,2886,158700,2603,1290,1305,3893
48453001844,2019,4157,33.2,3000,620,203,1405,59750,678,194800,596,1093,1243,1788
48453002431,2019,9899,30.7,6139,1060,203,6913,64672,1521,201300,1798,868,1028,2840
48453002432,2019,2982,33.1,2115,130,113,1864,78000,385,211300,766,122,1422,1012
48453002433,2019,9458,31.7,3610,715,96,7119,64200,883,153400,2202,406,1590,2665
48453002434,2019,1661,37.4,1143,90,0,1008,57963,215,191300,362,106,996,524
48453002435,2019,8318,34.1,3960,705,238,6437,62418,1134,164800,1696,516,1256,2566
48453002436,2019,2768,43.8,1571,110,4,2318,63125,294,148400,597,151,1053,833
