pid,year,lr,diff,diff_calibrated,ens_calibrated,actual
0332380523,2022,0.00767,0.1879,0.000853,0.004261,0.0
0215130704,2022,0.00779,0.23299,0.001468,0.004629,0.0
0332180304,2022,1.0,0.19533,0.000853,0.500426,0.0
0330030409,2022,0.03089,0.00113,0.0,0.015445,0.0
0434190218,2022,0.00771,0.30318,0.000749,0.004229,0.0
0103061129,2022,0.99303,0.71348,0.290323,0.641676,0.0
0220210922,2022,0.0077,0.1999,0.000749,0.004224,0.0
0417150939,2022,0.18085,0.39859,0.001262,0.091056,0.0
0172010207,2022,0.00774,0.29944,0.000749,0.004244,0.0
0436230707,2022,0.00769,0.30585,0.001468,0.004579,0.0
0121480261,2022,0.00787,0.0008,0.0,0.003935,0.0
R062143,2022,0.00772,0.20767,0.000749,0.004234,0.0
R417339,2022,0.03129,0.14714,0.000749,0.016019,0.0
0250150413,2022,0.00771,0.10041,0.000749,0.004229,0.0
0262160204,2022,0.00772,0.39164,0.001468,0.004594,0.0
0301040924,2022,0.00785,0.19977,0.000853,0.004351,0.0
0418302009,2022,0.00771,0.09055,0.000749,0.004229,0.0
0207520202,2022,0.00767,0.49846,0.006803,0.007236,0.0
0224240526,2022,0.00769,0.20352,0.000749,0.004219,0.0
0142070403,2022,0.00784,0.39707,0.001468,0.004654,0.0
0432251210,2022,0.00771,0.49354,0.002981,0.005345,0.0
0229070508,2022,0.00774,0.21017,0.000749,0.004244,0.0
0264181522,2022,0.00772,0.19994,0.000853,0.004286,0.0
0421020116,2022,0.18108,0.3597,0.001468,0.091274,0.0
0212011617,2022,0.99999,0.00096,0.0,0.499995,0.0
0215030202,2022,1.0,0.00082,0.0,0.5,0.0
0267111002,2022,1.0,0.00212,0.000853,0.500426,0.0
0414050522,2022,0.00769,0.20023,0.001042,0.004366,0.0
0412180408,2022,0.0077,0.10039,0.000749,0.004224,0.0
0408800102,2022,0.00781,0.00082,0.0,0.003905,0.0
0101231116,2022,0.00778,0.20041,0.001042,0.004411,0.0
0418010220,2022,0.00771,0.18663,0.000749,0.004229,0.0
0322160321,2022,0.00772,0.39415,0.001262,0.004491,0.0
0332280205,2022,0.01103,0.69575,0.069444,0.040237,0.0
0214091005,2022,0.00775,0.1004,0.000749,0.004249,0.0
0123150304,2022,0.00777,0.19997,0.000853,0.004311,0.0
0208061220,2022,0.03089,0.10103,0.000749,0.015819,0.0
0266280107,2022,0.00768,0.08981,0.000853,0.004266,0.0
0203110207,2022,0.00772,0.09978,0.000853,0.004286,0.0
R076595,2022,0.0078,0.00556,0.000853,0.004326,0.0
0222140618,2022,0.00772,0.22507,0.001468,0.004594,0.0
0438150150,2022,0.0077,0.29861,0.000749,0.004224,0.0
0256160419,2022,0.00774,0.19967,0.000853,0.004296,0.0
0229190410,2022,0.00775,0.19991,0.000749,0.004249,0.0
0243231314,2022,0.00772,0.19775,0.000749,0.004234,0.0
0436231305,2022,0.00767,0.00292,0.000853,0.004261,0.0
0229072401,2022,0.03129,0.10057,0.000853,0.016071,0.0
0306521826,2022,0.00766,0.19989,0.000853,0.004256,0.0
0205380106,2022,0.00766,0.49991,0.006803,0.007231,0.0
R411426,2022,0.00773,0.19987,0.000853,0.004291,0.0
0424120404,2022,0.0077,0.28915,0.001468,0.004584,0.0
0205570404,2022,0.17934,0.00859,0.000749,0.090044,0.0
0319011108,2022,0.00773,0.10084,0.000853,0.004291,0.0
0332381519,2022,0.00766,0.10043,0.000749,0.004204,0.0
0223260224,2022,0.00772,0.52047,0.002981,0.00535,0.0
0340100802,2022,0.00772,0.10054,0.000749,0.004234,0.0
0143600206,2022,0.00343,0.00081,0.000749,0.002089,0.0
0336080303,2022,0.04128,0.39853,0.001262,0.021271,0.0
0109040702,2022,0.00782,0.39879,0.001468,0.004644,0.0
0425130204,2022,0.0077,0.13092,0.000853,0.004276,0.0
0320160225,2022,0.00769,0.19489,0.000749,0.004219,0.0
0304521001,2022,0.00768,0.10185,0.000749,0.004214,0.0
0239170107,2022,0.0077,0.35713,0.001468,0.004584,0.0
0202120604,2022,0.00774,0.00101,0.000749,0.004244,0.0
0142080201,2022,0.00826,0.00165,0.000853,0.004556,0.0
0262130713,2022,0.0077,0.29752,0.001468,0.004584,0.0
0240120935,2022,0.18105,0.20639,0.001042,0.091046,0.0
0123230404,2022,0.00819,0.31947,0.001262,0.004726,0.0
0408530803,2022,0.0077,0.10041,0.000853,0.004276,0.0
0436130306,2022,0.00772,0.39923,0.001468,0.004594,0.0
0249130506,2022,0.00772,0.217,0.000749,0.004234,0.0
0408780205,2022,0.00782,0.10469,0.000749,0.004284,0.0
0417150941,2022,0.18099,0.19917,0.000749,0.090869,0.0
0272230607,2022,0.00768,0.00084,0.000749,0.004214,0.0
0143600516,2022,0.00343,0.00084,0.0,0.001715,0.0
0152150146,2022,0.00775,0.00667,0.000749,0.004249,0.0
0156550102,2022,0.00786,0.10101,0.000853,0.004356,0.0
0402110406,2022,0.00772,0.2152,0.000749,0.004234,0.0
0264362917,2022,0.00766,0.13367,0.000749,0.004204,0.0
0219160835,2022,0.00773,0.17685,0.000749,0.004239,0.0
0417130814,2022,0.18101,0.29886,0.000749,0.090879,0.0
0309020632,2022,0.00944,0.00081,0.0,0.00472,0.0
R485553,2022,0.00943,0.00165,0.000749,0.005089,0.0
0237431432,2022,0.00765,0.01649,0.000749,0.004199,0.0
0262331210,2022,0.00769,0.00745,0.000749,0.004219,0.0
R322627,2022,0.01381,0.19992,0.000749,0.007279,0.0
0404070367,2022,0.18081,0.40085,0.001262,0.091036,0.0
0278201617,2022,0.0077,0.10059,0.000749,0.004224,0.0
0150010242,2022,0.00779,0.00091,0.000749,0.004269,0.0
R45976,2022,0.03129,0.1004,0.000749,0.016019,0.0
0105090106,2022,0.39479,0.33992,0.001262,0.198026,0.0
0225691101,2022,0.00768,0.28927,0.000749,0.004214,0.0
0338080902,2022,0.04128,0.44618,0.005797,0.023539,0.0
0166150703,2022,0.00288,0.19985,0.000853,0.001866,0.0
R507780,2022,0.0551,0.00095,0.0,0.02755,0.0
0239460124,2022,0.00769,0.39911,0.001262,0.004476,0.0
0402580105,2022,0.00774,0.00085,0.0,0.00387,0.0
0247010101,2022,0.00783,0.29946,0.001468,0.004649,0.0
0223200134,2022,0.00942,0.00081,0.000749,0.005084,0.0
0249130102,2022,0.00286,0.2,0.000749,0.001804,0.0
0416280420,2022,0.00771,0.26933,0.001468,0.004589,0.0
0235040248,2022,0.00778,0.10047,0.000853,0.004316,0.0
0424190303,2022,0.00775,0.29945,0.001468,0.004609,0.0
0239461620,2022,0.04128,0.29726,0.001468,0.021374,0.0
0137550107,2022,0.04128,0.20413,0.000749,0.021014,0.0
0145110834,2022,0.00772,0.2,0.000853,0.004286,0.0
0419230529,2022,0.18095,0.1953,0.000853,0.090901,0.0
0107130512,2022,0.00767,0.00083,0.0,0.003835,0.0
0403050402,2022,0.00777,0.29953,0.000749,0.004259,0.0
0215240212,2022,0.00762,0.10045,0.000853,0.004236,0.0
0407180402,2022,1.0,0.0011,0.0,0.5,0.0
0137500876,2022,0.0077,0.2856,0.001468,0.004584,0.0
0319030421,2022,0.00772,0.19982,0.000853,0.004286,0.0
0104090231,2022,0.00775,0.20048,0.000749,0.004249,0.0
0168210312,2022,0.00781,0.30116,0.000749,0.004279,0.0
0224070710,2022,0.00783,0.10037,0.000749,0.004289,0.0
0418271247,2022,0.00768,0.20037,0.000749,0.004214,0.0
R336228,2022,0.00287,0.10038,0.000749,0.001809,0.0
0217181814,2022,0.1089,0.00085,0.0,0.05445,0.0
0434280411,2022,0.00774,0.3986,0.001468,0.004604,0.0
0416360142,2022,0.00771,0.09615,0.000749,0.004229,0.0
0418281535,2022,0.00767,0.29952,0.000749,0.004209,0.0
0121480249,2022,0.00786,0.2994,0.001468,0.004664,0.0
0115230401,2022,0.00775,0.10012,0.000749,0.004249,0.0
0218110604,2022,0.00775,0.00081,0.0,0.003875,0.0
0410094501,2022,0.03129,0.08922,0.000853,0.016071,0.0
0259020208,2022,0.00772,0.19979,0.000749,0.004234,0.0
0205570114,2022,0.00343,0.0008,0.000749,0.002089,0.0
0221360706,2022,0.00768,0.39808,0.001468,0.004574,0.0
0109400113,2022,0.04128,0.30151,0.001468,0.021374,0.0
0436230601,2022,0.00766,0.10104,0.000853,0.004256,0.0
0302521231,2022,0.00769,0.12795,0.000853,0.004271,0.0
0449210702,2022,0.00771,0.20026,0.000749,0.004229,0.0
0438231310,2022,0.00768,0.05894,0.000749,0.004214,0.0
0412361403,2022,0.0077,0.09989,0.000749,0.004224,0.0
0217162314,2022,0.00773,0.29049,0.001468,0.004599,0.0
0119050224,2022,0.99439,0.79633,0.367647,0.681019,0.0
0100080911,2022,0.00781,0.10638,0.000853,0.004331,0.0
0424440225,2022,0.00773,0.29918,0.000749,0.004239,0.0
0313040723,2022,0.21463,0.00089,0.0,0.107315,0.0
0264060503,2022,0.00773,0.00171,0.000749,0.004239,0.0
0339110202,2022,1.0,0.00083,0.000749,0.500374,0.0
0408360902,2022,0.0077,0.07298,0.000749,0.004224,0.0
0206100305,2022,0.0078,0.39764,0.001262,0.004531,0.0
0117020411,2022,0.00773,0.10028,0.000749,0.004239,0.0
0223130127,2022,0.00771,0.29887,0.001468,0.004589,0.0
0216040108,2022,0.00776,0.29957,0.001468,0.004614,0.0
0264360316,2022,0.00766,0.43235,0.005797,0.006729,0.0
0426190220,2022,0.18085,0.29636,0.000749,0.090799,0.0
0317020767,2022,0.0077,0.19997,0.000853,0.004276,0.0
0449150701,2022,0.00779,0.19977,0.000853,0.004321,0.0
0211170411,2022,0.00774,0.10023,0.000749,0.004244,0.0
0100050420,2022,1.0,0.00118,0.000853,0.500426,0.0
0256160801,2022,0.00776,0.2995,0.001468,0.004614,0.0
0274280616,2022,0.00768,0.20013,0.000749,0.004214,0.0
0280181002,2022,0.00319,0.19518,0.000749,0.001969,0.0
0229110717,2022,0.00772,0.29916,0.000749,0.004234,0.0
0228170911,2022,0.18078,0.29937,0.001468,0.091124,0.0
0114050806,2022,0.00779,0.29951,0.000749,0.004269,0.0
0229110507,2022,0.00771,0.29823,0.000749,0.004229,0.0
R411717,2022,0.00774,0.37154,0.001262,0.004501,0.0
0432380108,2022,0.00775,0.29951,0.001468,0.004609,0.0
0170010713,2022,0.00771,0.1036,0.000853,0.004281,0.0
0264361421,2022,0.00768,0.23923,0.001468,0.004574,0.0
0424481031,2022,0.00779,0.10299,0.000749,0.004269,0.0
0422130308,2022,0.00774,0.2006,0.000749,0.004244,0.0
0252261104,2022,0.00771,0.10037,0.000749,0.004229,0.0
0400120153,2022,0.00785,0.10065,0.000749,0.004299,0.0
0424191505,2022,0.00769,0.19943,0.000853,0.004271,0.0
0168010102,2022,0.0077,0.39727,0.001262,0.004481,0.0
0131361227,2022,0.00775,0.19941,0.000853,0.004301,0.0
0168230113,2022,0.00776,0.10419,0.000749,0.004254,0.0
0417300605,2022,0.0077,0.10041,0.000853,0.004276,0.0
0422340139,2022,0.0077,0.29567,0.001468,0.004584,0.0
0111250614,2022,0.00783,0.55869,0.002981,0.005405,0.0
0231080910,2022,0.00775,0.19738,0.000853,0.004301,0.0
0205201102,2022,0.00767,0.10027,0.000853,0.004261,0.0
0139340926,2022,0.00779,0.2993,0.001468,0.004629,0.0
0139280210,2022,0.00791,0.10547,0.000853,0.004381,0.0
0258100206,2022,1.0,0.20008,0.000853,0.500426,0.0
0123090131,2022,0.00802,0.10029,0.000853,0.004436,0.0
0133010539,2022,0.00773,0.1745,0.000749,0.004239,0.0
R062950,2022,0.00773,0.10048,0.000749,0.004239,0.0
0320060932,2022,0.00769,0.12095,0.000749,0.004219,0.0
0158030917,2022,0.00774,0.39877,0.001468,0.004604,0.0
0230051019,2022,0.18077,0.19991,0.000853,0.090811,0.0
0250400802,2022,0.00925,0.00111,0.0,0.004625,0.0
0455050413,2022,0.00184,0.1005,0.000749,0.001294,0.0
0319030111,2022,0.00772,0.29809,0.001468,0.004594,0.0
0278201627,2022,0.00772,0.10218,0.000749,0.004234,0.0
0312381708,2022,0.00771,0.2146,0.001468,0.004589,0.0
0430250412,2022,0.00769,0.29981,0.001468,0.004579,0.0
0428280408,2022,0.00771,0.00109,0.000749,0.004229,0.0
0322030204,2022,0.18104,0.10593,0.000853,0.090946,0.0
0405080436,2022,0.18152,0.29957,0.001468,0.091494,0.0
0412480431,2022,0.00495,0.00079,0.000749,0.002849,0.0
0447050202,2022,0.00768,0.39861,0.001468,0.004574,0.0
0440090504,2022,0.00778,0.10343,0.000749,0.004264,0.0
0322020604,2022,0.0077,0.10046,0.000749,0.004224,0.0
R076215,2022,0.0078,0.10041,0.000749,0.004274,0.0
R144984,2022,0.03129,0.10054,0.000853,0.016071,0.0
0139480303,2022,0.00772,0.20011,0.000853,0.004286,0.0
0415040815,2022,0.00769,0.39836,0.001262,0.004476,0.0
0400121018,2022,0.00773,0.10029,0.000749,0.004239,0.0
0412361705,2022,0.00774,0.19828,0.000749,0.004244,0.0
0158280107,2022,0.00777,0.00166,0.000749,0.004259,0.0
0107003201,2022,5e-05,0.21843,0.000749,0.000399,0.0
0426500763,2022,0.00775,0.00082,0.000749,0.004249,0.0
0412131333,2022,0.00769,0.10096,0.000853,0.004271,0.0
0252181517,2022,0.00774,0.30829,0.001468,0.004604,0.0
R076569,2022,0.00776,0.37368,0.001468,0.004614,0.0
0308520969,2022,0.00767,0.16746,0.000749,0.004209,0.0
0270001033,2022,0.00767,0.30008,0.000749,0.004209,0.0
0322010528,2022,0.00771,0.15996,0.000749,0.004229,0.0
0158380701,2022,0.04128,0.3004,0.001468,0.021374,0.0
0418361223,2022,0.00773,0.18952,0.000749,0.004239,0.0
0418300857,2022,0.00769,0.29676,0.000749,0.004219,0.0
0237460402,2022,0.0077,0.2872,0.000749,0.004224,0.0
0412301347,2022,0.00777,0.29967,0.001468,0.004619,0.0
0336060210,2022,0.00769,0.00764,0.000853,0.004271,0.0
0424250324,2022,0.00768,0.29961,0.000749,0.004214,0.0
0221380608,2022,0.00769,0.29934,0.000749,0.004219,0.0
R050100,2022,0.00775,0.00108,0.0,0.003875,0.0
0154580802,2022,0.04132,0.2604,0.001468,0.021394,0.0
0234060230,2022,0.00777,0.09968,0.000853,0.004311,0.0
0412500105,2022,0.00772,0.29805,0.000749,0.004234,0.0
0168210641,2022,0.0078,0.098,0.000853,0.004326,0.0
0260100319,2022,0.00773,0.21189,0.000749,0.004239,0.0
0239061601,2022,1.0,0.13601,0.000853,0.500426,0.0
0422480139,2022,0.00776,0.00087,0.000749,0.004254,0.0
R470680,2022,0.03129,0.29982,0.000749,0.016019,0.0
0116000306,2022,0.00802,0.20118,0.000749,0.004384,0.0
0259021002,2022,0.00772,0.39925,0.001262,0.004491,0.0
0170230129,2022,0.00774,0.12009,0.000853,0.004296,0.0
0455070516,2022,0.00925,0.20182,0.000749,0.004999,0.0
0427170733,2022,0.00767,0.49233,0.002981,0.005325,0.0
0256260109,2022,1.0,0.00089,0.000749,0.500374,0.0
0306200103,2022,0.99951,0.23978,0.000749,0.500129,0.0
0145110230,2022,0.00773,0.19896,0.000853,0.004291,0.0
0115040107,2022,0.00783,0.0008,0.0,0.003915,0.0
0215060704,2022,0.00773,0.11668,0.000749,0.004239,0.0
0225030810,2022,0.00787,0.29658,0.000749,0.004309,0.0
0245010215,2022,0.0094,0.0008,0.0,0.0047,0.0
0424211306,2022,0.00768,0.03565,0.000853,0.004266,0.0
0215130817,2022,0.00779,0.48741,0.002981,0.005385,0.0
0331210301,2022,0.00239,0.00087,0.000749,0.001569,0.0
R078475,2022,0.00778,0.10174,0.000749,0.004264,0.0
0304021010,2022,0.18166,0.32349,0.001468,0.091564,0.0
0410360916,2022,0.00775,0.213,0.001042,0.004396,0.0
0158051101,2022,0.00783,0.32379,0.001468,0.004649,0.0
0414401012,2022,0.0078,0.01853,0.000749,0.004274,0.0
0421010432,2022,0.00769,0.19977,0.000749,0.004219,0.0
0334032311,2022,0.00771,0.29872,0.001468,0.004589,0.0
0233091002,2022,0.0077,0.39871,0.001262,0.004481,0.0
0237400607,2022,0.00769,0.40007,0.001262,0.004476,0.0
0102040442,2022,0.00775,0.06673,0.000853,0.004301,0.0
0416090707,2022,0.00769,0.32362,0.001468,0.004579,0.0
0152580308,2022,0.03407,0.00085,0.000749,0.017409,0.0
0164070411,2022,0.0077,0.29942,0.001468,0.004584,0.0
0137341001,2022,0.30796,0.04959,0.000749,0.154354,0.0
0108031531,2022,1.0,0.9961,0.545455,0.772727,0.0
0168210113,2022,0.00775,0.3086,0.001468,0.004609,0.0
0243170262,2022,0.78791,0.00082,0.000749,0.394329,0.0
0418010413,2022,0.1817,0.29101,0.001468,0.091584,0.0
0211170601,2022,0.03129,0.00095,0.000749,0.016019,0.0
0204101501,2022,0.03129,0.21695,0.000749,0.016019,0.0
0426010317,2022,0.00768,0.39583,0.001468,0.004574,0.0
0209400216,2022,0.00768,0.39696,0.001468,0.004574,0.0
0264360515,2022,0.00768,0.10106,0.000853,0.004266,0.0
0243231121,2022,0.00769,0.00086,0.000749,0.004219,0.0
0259050620,2022,0.00775,0.11071,0.000749,0.004249,0.0
0130050129,2022,0.00773,0.29713,0.001468,0.004599,0.0
0329000901,2022,0.00823,0.00483,0.000853,0.004541,0.0
0336100819,2022,0.00774,0.00079,0.0,0.00387,0.0
0168090106,2022,0.18098,0.16616,0.000853,0.090916,0.0
0434230319,2022,0.00768,0.10036,0.000749,0.004214,0.0
0202190550,2022,0.00766,0.1005,0.000853,0.004256,0.0
0424170315,2022,0.00768,0.1005,0.000749,0.004214,0.0
0252161806,2022,0.00771,0.39907,0.001468,0.004589,0.0
0230130509,2022,0.00774,0.10048,0.000749,0.004244,0.0
0306490610,2022,0.00767,0.20002,0.000749,0.004209,0.0
0404040713,2022,0.00778,0.10058,0.000749,0.004264,0.0
0147580713,2022,0.10149,0.10547,0.000853,0.051171,0.0
0217090123,2022,0.00774,0.20019,0.000853,0.004296,0.0
0145340113,2022,0.00769,0.39763,0.001262,0.004476,0.0
0123130303,2022,0.01216,0.39932,0.001262,0.006711,0.0
0229490318,2022,0.04128,0.1013,0.000853,0.021066,0.0
0416110713,2022,0.0077,0.10015,0.000749,0.004224,0.0
0164500209,2022,0.0093,0.05548,0.000853,0.005076,0.0
0212130708,2022,1.0,0.13737,0.000853,0.500426,0.0
0415150111,2022,0.00771,0.19723,0.000853,0.004281,0.0
0416440319,2022,0.00768,0.31582,0.001468,0.004574,0.0
0340130613,2022,0.04128,0.20384,0.000749,0.021014,0.0
0438280733,2022,0.00768,0.20086,0.001042,0.004361,0.0
0258160240,2022,0.18135,0.20093,0.000749,0.091049,0.0
R302118,2022,0.03129,0.19205,0.000853,0.016071,0.0
0116000912,2022,0.00787,0.01327,0.000853,0.004361,0.0
0235040202,2022,0.99702,0.25925,0.001468,0.499244,0.0
0421020716,2022,0.0077,0.11574,0.000749,0.004224,0.0
0250230165,2022,0.00287,0.09999,0.000853,0.001861,0.0
0221690203,2022,0.27023,0.89637,0.439189,0.35471,0.0
0270001310,2022,0.00769,0.1173,0.000749,0.004219,0.0
0272230706,2022,0.00768,0.00115,0.000749,0.004214,0.0
0162600110,2022,1.0,0.10321,0.000853,0.500426,0.0
0440250810,2022,0.00765,0.19672,0.000853,0.004251,0.0
0438252117,2022,0.00766,0.39806,0.001262,0.004461,0.0
0135040516,2022,0.0078,0.00386,0.000749,0.004274,0.0
0210410510,2022,0.00763,0.40151,0.001468,0.004549,0.0
0430111085,2022,0.00766,0.14619,0.000853,0.004256,0.0
0264161001,2022,0.00773,0.10081,0.000749,0.004239,0.0
0252300519,2022,0.00766,0.09146,0.000853,0.004256,0.0
0237430426,2022,0.00768,0.30289,0.001468,0.004574,0.0
0312080117,2022,0.00774,0.10874,0.000853,0.004296,0.0
0266230122,2022,0.00778,0.11046,0.000749,0.004264,0.0
0211092004,2022,0.18103,0.14109,0.000749,0.090889,0.0
0113001107,2022,0.00774,0.19291,0.000853,0.004296,0.0
0438091004,2022,0.00769,0.20115,0.000749,0.004219,0.0
0252401529,2022,0.04128,0.21787,0.000749,0.021014,0.0
0215240528,2022,0.00763,0.20184,0.000749,0.004189,0.0
0445280627,2022,0.00768,0.00084,0.000749,0.004214,0.0
0201090905,2022,0.00781,0.10016,0.000853,0.004331,0.0
0215020801,2022,1.0,0.00083,0.000749,0.500374,0.0
0217162334,2022,0.00766,0.3002,0.000749,0.004204,0.0
0422120604,2022,0.00768,0.00135,0.000853,0.004266,0.0
0117440201,2022,0.00783,0.38665,0.001468,0.004649,0.0
0244071003,2022,0.00771,0.19229,0.000749,0.004229,0.0
0336520197,2022,0.10028,0.0093,0.000853,0.050566,0.0
0239430920,2022,0.0077,0.19968,0.000749,0.004224,0.0
0272282001,2022,0.18126,0.49842,0.002981,0.09212,0.0
0241281156,2022,0.04128,0.10844,0.000853,0.021066,0.0
R091599,2022,0.00782,0.19988,0.000853,0.004336,0.0
0443032731,2022,0.00766,0.08924,0.000853,0.004256,0.0
0229033201,2022,0.03129,0.1198,0.000749,0.016019,0.0
0320160323,2022,0.00767,0.20012,0.000749,0.004209,0.0
0414131002,2022,0.02166,0.00079,0.000749,0.011204,0.0
0407031169,2022,0.00775,0.00105,0.0,0.003875,0.0
0330400720,2022,0.00768,0.38012,0.001262,0.004471,0.0
0426500501,2022,0.00776,0.00351,0.000853,0.004306,0.0
0230160304,2022,0.18086,0.40156,0.001262,0.091061,0.0
0214110102,2022,0.0077,0.10037,0.000853,0.004276,0.0
0135041013,2022,0.00773,0.19988,0.000749,0.004239,0.0
0306490530,2022,0.00768,0.49052,0.005797,0.006739,0.0
0206130113,2022,0.00773,0.10056,0.000853,0.004291,0.0
0418300408,2022,0.00768,0.00338,0.000853,0.004266,0.0
0332080301,2022,0.0077,0.00088,0.0,0.00385,0.0
0204130319,2022,0.00774,0.05276,0.000749,0.004244,0.0
0449191529,2022,0.00767,0.0215,0.000749,0.004209,0.0
0139150316,2022,0.00811,0.10303,0.000749,0.004429,0.0
0426551109,2022,0.00772,0.10084,0.000749,0.004234,0.0
0109211101,2022,0.00293,0.22842,0.000749,0.001839,0.0
0258300203,2022,0.00768,0.39874,0.001468,0.004574,0.0
0150010528,2022,0.00781,0.39887,0.001262,0.004536,0.0
0117040307,2022,0.00774,0.25497,0.000749,0.004244,0.0
0328181104,2022,0.00767,0.226,0.000749,0.004209,0.0
0451150302,2022,0.00771,0.39594,0.001468,0.004589,0.0
0223091106,2022,0.00778,0.19975,0.000749,0.004264,0.0
0434230229,2022,0.00768,0.0012,0.000853,0.004266,0.0
0152030306,2022,0.00771,0.0052,0.000749,0.004229,0.0
0418270704,2022,0.00769,0.36921,0.001468,0.004579,0.0
0402010617,2022,0.00775,0.19998,0.000853,0.004301,0.0
0256050208,2022,0.00775,0.00132,0.000749,0.004249,0.0
0145550310,2022,0.03739,0.30023,0.001468,0.019429,0.0
0239060501,2022,0.00776,0.10036,0.000749,0.004254,0.0
0172010808,2022,0.00772,0.06375,0.000749,0.004234,0.0
0127340141,2022,0.00829,0.11699,0.000853,0.004571,0.0
0123480217,2022,0.00796,0.11903,0.000749,0.004354,0.0
0430000709,2022,0.00823,0.06579,0.000853,0.004541,0.0
0424040321,2022,0.00343,0.00083,0.000749,0.002089,0.0
0208110710,2022,0.00768,0.34144,0.001468,0.004574,0.0
R058145,2022,0.00805,0.09939,0.000853,0.004451,0.0
0215161406,2022,0.00769,0.10062,0.000749,0.004219,0.0
0152151107,2022,0.00288,0.00451,0.000853,0.001866,0.0
0203260154,2022,0.00772,0.17737,0.000853,0.004286,0.0
R341466,2022,0.03129,0.00155,0.000749,0.016019,0.0
0203110212,2022,0.00785,0.2644,0.000749,0.004299,0.0
0424120212,2022,0.00769,0.12691,0.000749,0.004219,0.0
0404040613,2022,0.00784,0.00127,0.000853,0.004346,0.0
0107190260,2022,1.0,0.05585,0.000749,0.500374,0.0
0426190627,2022,0.0077,0.29954,0.001468,0.004584,0.0
0418230935,2022,0.0077,0.10069,0.000853,0.004276,0.0
0127381110,2022,0.00797,0.10037,0.000749,0.004359,0.0
0250280835,2022,0.0077,0.10058,0.000749,0.004224,0.0
0416140106,2022,0.0077,0.11299,0.000749,0.004224,0.0
0415040503,2022,0.0077,0.39869,0.001262,0.004481,0.0
0330400206,2022,0.0077,0.00079,0.000749,0.004224,0.0
0202082201,2022,0.03129,0.20011,0.000853,0.016071,0.0
0332031701,2022,0.0077,0.20046,0.000749,0.004224,0.0
0414140611,2022,0.00771,0.09906,0.000749,0.004229,0.0
0231520509,2022,0.00183,0.00085,0.0,0.000915,0.0
0264161902,2022,0.18142,0.45058,0.005797,0.093609,0.0
0320060533,2022,0.18148,0.10172,0.000853,0.091166,0.0
0415170502,2022,1.0,0.00085,0.000749,0.500374,0.0
0215281002,2022,0.0077,0.20383,0.000749,0.004224,0.0
0438281002,2022,0.00766,0.0015,0.000853,0.004256,0.0
0234150206,2022,1.0,0.00086,0.000749,0.500374,0.0
0115280615,2022,0.00774,0.39944,0.001468,0.004604,0.0
0145601010,2022,0.00343,0.00085,0.000749,0.002089,0.0
0274160102,2022,0.00766,0.00088,0.000749,0.004204,0.0
0219080217,2022,0.18319,0.30009,0.001468,0.092329,0.0
0100031815,2022,0.00782,0.00117,0.000853,0.004336,0.0
0410280806,2022,0.00771,0.20193,0.000749,0.004229,0.0
0239400518,2022,0.00767,0.39929,0.001468,0.004569,0.0
R302289,2022,0.00769,0.23705,0.000749,0.004219,0.0
0417200132,2022,0.00772,0.00171,0.000853,0.004286,0.0
0252181507,2022,0.0078,0.27957,0.000749,0.004274,0.0
0417201213,2022,0.00771,0.28689,0.001468,0.004589,0.0
0266080709,2022,0.00773,0.39893,0.001262,0.004496,0.0
0145300335,2022,0.00774,0.19943,0.000853,0.004296,0.0
0239430635,2022,0.00769,0.19607,0.000749,0.004219,0.0
0426231202,2022,0.00768,0.20018,0.000749,0.004214,0.0
