CASE_NUMBER,Meeting_Date,Agenda_Item,Body,Swagit_URL,MP4_URL
C14-2016-0039,2016-11-10T00:00:00.000,46,Austin City Council,http://austintx.swagit.com/play/45722/0/,https://swagit-video.granicus.com/archive/2016/11/10/11102016-622.360.mp4
NPA-2009-0016.01,2010-10-28T00:00:00.000,53,Austin City Council,http://austintx.swagit.com/play/45427/0/,https://swagit-video.granicus.com/archive/2010/10/28/10282010-14.h264.mp4
C14-2014-0115,2015-01-29T00:00:00.000,37,Austin City Council,http://austintx.swagit.com/play/45657/0/,https://swagit-video.granicus.com/archive/2015/01/29/01292015-753.360.mp4
C14-2019-0103,2020-03-12T00:00:00.000,64,Austin City Council,http://austintx.swagit.com/play/45805/0/,https://swagit-video.granicus.com/archive/2020/03/12/03122020-604.360.mp4
C14-2011-0014,2011-05-12T00:00:00.000,70,Austin City Council,http://austintx.swagit.com/play/45455/0/,https://swagit-video.granicus.com/archive/2011/05/12/05122011-59.h264.mp4
C14-2009-0157,2010-04-08T00:00:00.000,44,Austin City Council,http://austintx.swagit.com/play/45413/0/,https://swagit-video.granicus.com/archive/2010/04/08/04082010-12.h264.mp4
C14-2014-0063,2014-08-07T00:00:00.000,141,Austin City Council,http://austintx.swagit.com/play/45634/0/,https://swagit-video.granicus.com/archive/2014/08/07/08072014-787.360.mp4
C14-2015-0078,2015-10-08T00:00:00.000,14,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
C14-2016-0115,2017-04-20T00:00:00.000,46,Austin City Council,http://austintx.swagit.com/play/45734/0/,https://swagit-video.granicus.com/archive/2017/04/20/04202017-603.360.mp4
C14H-2018-0151,2019-03-28T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45782/0/,https://swagit-video.granicus.com/archive/2019/03/28/03282019-660.360.mp4
C14-2010-0097,2010-09-23T00:00:00.000,112,Austin City Council,http://austintx.swagit.com/play/45424/0/,https://swagit-video.granicus.com/archive/2010/09/23/09232010-18.h264.mp4
C14-2019-0025,2019-06-20T00:00:00.000,135,Austin City Council,http://austintx.swagit.com/play/45788/0/,https://swagit-video.granicus.com/archive/2019/06/20/06202019-654.360.mp4
NPA-2012-0005.01,2012-10-11T00:00:00.000,97,Austin City Council,http://austintx.swagit.com/play/45541/0/,https://swagit-video.granicus.com/archive/2012/10/11/10112012-521.h264.mp4
C14-2014-0025,2014-06-12T00:00:00.000,102,Austin City Council,http://austintx.swagit.com/play/45629/0/,https://swagit-video.granicus.com/archive/2014/06/12/06122014-963.360.mp4
C14-2015-0036,2015-05-14T00:00:00.000,24,Austin City Council,http://austintx.swagit.com/play/45679/0/,https://swagit-video.granicus.com/archive/2015/05/14/05142015-614.360.mp4
C14-2017-0100,2018-11-01T00:00:00.000,41,Austin City Council,http://austintx.swagit.com/play/45773/0/,https://swagit-video.granicus.com/archive/2018/11/01/11012018-920.360.mp4
C14-2016-0077,2016-12-15T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45725/0/,https://swagit-video.granicus.com/archive/2016/12/15/12152016-639.360.mp4
NPA-2013-0010.01,2014-02-13T00:00:00.000,69,Austin City Council,http://austintx.swagit.com/play/45608/0/,https://swagit-video.granicus.com/archive/2014/02/13/02132014-570.h264.mp4
C14-2018-0150,2019-06-06T00:00:00.000,84,Austin City Council,http://austintx.swagit.com/play/45787/0/,https://swagit-video.granicus.com/archive/2019/06/06/06062019-1456.360.mp4
C14-2013-0107,2014-02-13T00:00:00.000,73,Austin City Council,http://austintx.swagit.com/play/45608/0/,https://swagit-video.granicus.com/archive/2014/02/13/02132014-570.h264.mp4
C14-2012-0052,2012-12-06T00:00:00.000,90,Austin City Council,http://austintx.swagit.com/play/45551/0/,https://swagit-video.granicus.com/archive/2012/12/06/12062012-519.h264.mp4
NPA-2012-0021.02,2013-01-17T00:00:00.000,91,Austin City Council,http://austintx.swagit.com/play/45555/0/,https://swagit-video.granicus.com/archive/2013/01/17/01172013-750.h264.mp4
C14-2013-0136,2014-05-01T00:00:00.000,59,Austin City Council,http://austintx.swagit.com/play/45622/0/,https://swagit-video.granicus.com/archive/2014/05/01/05012014-516.h264.mp4
C14-2018-0128,2019-03-28T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45782/0/,https://swagit-video.granicus.com/archive/2019/03/28/03282019-660.360.mp4
C14-2012-0112,2013-01-17T00:00:00.000,95,Austin City Council,http://austintx.swagit.com/play/45555/0/,https://swagit-video.granicus.com/archive/2013/01/17/01172013-750.h264.mp4
NPA-2014-0025.02,2014-12-11T00:00:00.000,140,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
C14-2014-0157,2015-04-16T00:00:00.000,12,Austin City Council,http://austintx.swagit.com/play/45674/0/,https://swagit-video.granicus.com/archive/2015/04/16/04162015-546.360.mp4
C14-2011-0023,2011-09-22T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45476/0/,https://swagit-video.granicus.com/archive/2011/09/22/09222011-34.h264.mp4
C14-2013-0022,2013-09-26T00:00:00.000,107,Austin City Council,http://austintx.swagit.com/play/45594/0/,https://swagit-video.granicus.com/archive/2013/09/26/09262013-568.h264.mp4
C14H-2013-0003,2013-08-08T00:00:00.000,107,Austin City Council,http://austintx.swagit.com/play/44959/0/,https://swagit-video.granicus.com/archive/2013/08/08/08082013-554.h264.mp4
C14-2018-0052,2018-09-20T00:00:00.000,67,Austin City Council,http://austintx.swagit.com/play/45770/0/,https://swagit-video.granicus.com/archive/2018/09/20/09202018-885.360.mp4
C14-2017-0141,2018-04-12T00:00:00.000,36,Austin City Council,http://austintx.swagit.com/play/45760/0/,https://swagit-video.granicus.com/archive/2018/04/13/04132018-674.360.mp4
NPA-2019-0015.02,2020-04-23T00:00:00.000,57,Austin City Council,http://austintx.swagit.com/play/52009/0/,https://swagit-video.granicus.com/archive/2020/04/23/04232020-589.360.mp4
C14-2019-0141,2020-01-23T00:00:00.000,96,Austin City Council,http://austintx.swagit.com/play/45802/0/,https://swagit-video.granicus.com/archive/2020/01/23/01232020-665.360.mp4
NPA-2015-0005.04,2016-09-22T00:00:00.000,53,Austin City Council,http://austintx.swagit.com/play/45717/0/,https://swagit-video.granicus.com/archive/2016/09/22/09222016-660.360.mp4
C14-2010-0154,2011-05-12T00:00:00.000,72,Austin City Council,http://austintx.swagit.com/play/45455/0/,https://swagit-video.granicus.com/archive/2011/05/12/05122011-60.h264.mp4
C14-2013-0083,2014-02-27T00:00:00.000,60,Austin City Council,http://austintx.swagit.com/play/45610/0/,https://swagit-video.granicus.com/archive/2014/02/27/02272014-627.h264.mp4
C14-2014-0035,2014-05-15T00:00:00.000,53,Austin City Council,http://austintx.swagit.com/play/45624/0/,https://swagit-video.granicus.com/archive/2014/05/15/05152014-2779.h264.mp4
C14-98-0150,2010-07-29T00:00:00.000,112,Austin City Council,http://austintx.swagit.com/play/45420/0/,https://swagit-video.granicus.com/archive/2010/07/29/07292010-11.h264.mp4
NPA-2019-0016.01,2020-01-23T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/45802/0/,https://swagit-video.granicus.com/archive/2020/01/23/01232020-665.360.mp4
C14-2010-0038,2010-10-28T00:00:00.000,59,Austin City Council,http://austintx.swagit.com/play/45427/0/,https://swagit-video.granicus.com/archive/2010/10/28/10282010-14.h264.mp4
C14-2019-0102,2019-11-14T00:00:00.000,86,Austin City Council,http://austintx.swagit.com/play/45799/0/,https://swagit-video.granicus.com/archive/2019/11/14/11142019-708.360.mp4
C14-2018-0076,2018-08-30T00:00:00.000,42,Austin City Council,http://austintx.swagit.com/play/45768/0/,https://swagit-video.granicus.com/archive/2018/08/30/08302018-791.360.mp4
C14-2012-0051,2012-09-27T00:00:00.000,129,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14-2016-0069,2017-01-26T00:00:00.000,68,Austin City Council,http://austintx.swagit.com/play/01262017-762/0/,https://swagit-video.granicus.com/archive/2017/01/26/01262017-769.360.mp4
C14-2017-0105,2018-02-01T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
C14-2011-0123,2011-12-08T00:00:00.000,125,Austin City Council,http://austintx.swagit.com/play/44938/0/,https://swagit-video.granicus.com/archive/2011/12/08/12082011-521.h264.mp4
C14-2019-0142,2020-01-23T00:00:00.000,100,Austin City Council,http://austintx.swagit.com/play/45802/0/,https://swagit-video.granicus.com/archive/2020/01/23/01232020-665.360.mp4
C14-2017-0033,2017-06-22T00:00:00.000,54,Austin City Council,http://austintx.swagit.com/play/45740/0/,https://swagit-video.granicus.com/archive/2017/06/22/06222017-615.360.mp4
C14-2017-0122,2018-02-01T00:00:00.000,109,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
C14-2019-0090,2019-11-14T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45799/0/,https://swagit-video.granicus.com/archive/2019/11/14/11142019-718.360.mp4
NPA-2011-0001.01,2011-08-25T00:00:00.000,98,Austin City Council,http://austintx.swagit.com/play/45472/0/,https://swagit-video.granicus.com/archive/2011/08/25/08252011-74.h264.mp4
C14-2010-0109,2010-10-28T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45427/0/,https://swagit-video.granicus.com/archive/2010/10/28/10282010-14.h264.mp4
C14-2012-0052,2012-09-27T00:00:00.000,116,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14H-2014-0015,2015-05-14T00:00:00.000,26,Austin City Council,http://austintx.swagit.com/play/45679/0/,https://swagit-video.granicus.com/archive/2015/05/14/05142015-614.360.mp4
C14-2018-0131,2018-11-29T00:00:00.000,55,Austin City Council,http://austintx.swagit.com/play/45775/0/,https://swagit-video.granicus.com/archive/2018/11/29/11292018-570.360.mp4
C14-98-0146,2017-12-07T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/45752/0/,https://swagit-video.granicus.com/archive/2017/12/07/12072017-1227.360.mp4
C14-2017-0085,2017-10-12T00:00:00.000,25,Austin City Council,http://austintx.swagit.com/play/45748/0/,https://swagit-video.granicus.com/archive/2017/10/12/10122017-607.360.mp4
C14-2017-0125,2018-02-01T00:00:00.000,110,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
NPA-2017-0015.03,2018-02-01T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
C14-2011-0133,2012-09-27T00:00:00.000,124,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14H-2012-0011,2012-12-13T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/45553/0/,https://swagit-video.granicus.com/archive/2012/12/13/12132012-543.h264.mp4
C14-2014-0114,2015-04-16T00:00:00.000,11,Austin City Council,http://austintx.swagit.com/play/45674/0/,https://swagit-video.granicus.com/archive/2015/04/16/04162015-543.360.mp4
C14-2017-0080,2017-09-28T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/45746/0/,https://swagit-video.granicus.com/archive/2017/09/28/09282017-661.360.mp4
NPA-2016-0005.04,2019-06-20T00:00:00.000,147,Austin City Council,http://austintx.swagit.com/play/45788/0/,https://swagit-video.granicus.com/archive/2019/06/20/06202019-654.360.mp4
C14-2012-0113,2012-12-06T00:00:00.000,103,Austin City Council,http://austintx.swagit.com/play/45551/0/,https://swagit-video.granicus.com/archive/2012/12/06/12062012-519.h264.mp4
C14-2013-0143,2014-01-23T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/45605/0/,https://swagit-video.granicus.com/archive/2014/01/23/01232014-586.h264.mp4
C14-2010-0184,2011-01-13T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45433/0/,https://swagit-video.granicus.com/archive/2011/01/13/01132011-11.h264.mp4
C14-2014-0148,2014-12-11T00:00:00.000,143,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
NPA-2018-0005.01,2019-05-23T00:00:00.000,47,Austin City Council,http://austintx.swagit.com/play/45786/0/,https://swagit-video.granicus.com/archive/2019/05/23/05232019-715.360.mp4
C14-2018-0024,2018-08-30T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45768/0/,https://swagit-video.granicus.com/archive/2018/08/30/08302018-792.360.mp4
C14-2012-0137,2013-02-14T00:00:00.000,73,Austin City Council,http://austintx.swagit.com/play/45560/0/,https://swagit-video.granicus.com/archive/2013/02/14/02142013-534.h264.mp4
C14-2010-0156,2010-12-09T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45431/0/,https://swagit-video.granicus.com/archive/2010/12/09/12092010-18.h264.mp4
C14-2018-0006,2018-04-26T00:00:00.000,70,Austin City Council,http://austintx.swagit.com/play/45761/0/,https://swagit-video.granicus.com/archive/2018/04/26/04262018-1487.360.mp4
C14-2013-0011,2013-06-06T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45580/0/,https://swagit-video.granicus.com/archive/2013/06/06/06062013-514.h264.mp4
C14-2014-0018,2014-05-01T00:00:00.000,70,Austin City Council,http://austintx.swagit.com/play/45622/0/,https://swagit-video.granicus.com/archive/2014/05/01/05012014-516.h264.mp4
C14-2011-0141,2012-06-14T00:00:00.000,39,Austin City Council,http://austintx.swagit.com/play/45520/0/,https://swagit-video.granicus.com/archive/2012/06/14/06142012-537.h264.mp4
C14-2016-0026,2016-05-12T00:00:00.000,42,Austin City Council,http://austintx.swagit.com/play/45708/0/,https://swagit-video.granicus.com/archive/2016/05/12/05122016-573.360.mp4
C14-2012-0101,2012-12-06T00:00:00.000,93,Austin City Council,http://austintx.swagit.com/play/45551/0/,https://swagit-video.granicus.com/archive/2012/12/06/12062012-519.h264.mp4
C14-2015-0158,2016-02-11T00:00:00.000,47,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
C14-2017-0014,2017-05-18T00:00:00.000,63,Austin City Council,http://austintx.swagit.com/play/45737/0/,https://swagit-video.granicus.com/archive/2017/05/18/05182017-624.360.mp4
C14-2013-0081,2014-03-20T00:00:00.000,72,Austin City Council,http://austintx.swagit.com/play/45614/0/,https://swagit-video.granicus.com/archive/2014/03/20/03202014-533.h264.mp4
C14-2014-0195,2015-02-26T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45664/0/,https://swagit-video.granicus.com/archive/2015/02/26/02262015-995.360.mp4
C14-2019-0002,2019-04-11T00:00:00.000,40,Austin City Council,http://austintx.swagit.com/play/45783/0/,https://swagit-video.granicus.com/archive/2019/04/11/04112019-686.360.mp4
C14-2018-0044,2018-08-09T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/45766/0/,https://swagit-video.granicus.com/archive/2018/08/09/08092018-591.360.mp4
NPA-2017-0016.04,2018-03-22T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/45759/0/,https://swagit-video.granicus.com/archive/2018/03/22/03222018-584.360.mp4
C14-2014-0023,2014-06-26T00:00:00.000,123,Austin City Council,http://austintx.swagit.com/play/45632/0/,https://swagit-video.granicus.com/archive/2014/06/26/06262014-1026.360.mp4
C14-2014-0018,2014-08-28T00:00:00.000,131,Austin City Council,http://austintx.swagit.com/play/45637/0/,https://swagit-video.granicus.com/archive/2014/08/28/08282014-592.360.mp4
NPA-2010-0025.01,2011-03-03T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45440/0/,https://swagit-video.granicus.com/archive/2011/03/03/03032011-20.h264.mp4
NPA-2012-0019.03,2012-12-06T00:00:00.000,88,Austin City Council,http://austintx.swagit.com/play/45551/0/,https://swagit-video.granicus.com/archive/2012/12/06/12062012-519.h264.mp4
C814-2012-0152,2015-12-17T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/45697/0/,https://swagit-video.granicus.com/archive/2015/12/18/12182015-551.360.mp4
C14-2019-0100,2019-10-31T00:00:00.000,49,Austin City Council,http://austintx.swagit.com/play/45798/0/,https://swagit-video.granicus.com/archive/2019/10/31/10312019-618.360.mp4
C14-2012-0032,2013-02-14T00:00:00.000,61,Austin City Council,http://austintx.swagit.com/play/45560/0/,https://swagit-video.granicus.com/archive/2013/02/14/02142013-534.h264.mp4
C14-2013-0157,2014-02-27T00:00:00.000,67,Austin City Council,http://austintx.swagit.com/play/45610/0/,https://swagit-video.granicus.com/archive/2014/02/27/02272014-627.h264.mp4
C14-2016-0017,2016-09-22T00:00:00.000,63,Austin City Council,http://austintx.swagit.com/play/45717/0/,https://swagit-video.granicus.com/archive/2016/09/22/09222016-647.360.mp4
NPA-2018-0016.01,2019-02-21T00:00:00.000,35,Austin City Council,http://austintx.swagit.com/play/45780/0/,https://swagit-video.granicus.com/archive/2019/02/21/02212019-593.360.mp4
C14-2010-0192,2011-03-03T00:00:00.000,49,Austin City Council,http://austintx.swagit.com/play/45440/0/,https://swagit-video.granicus.com/archive/2011/03/03/03032011-20.h264.mp4
C14-2015-0135,2016-02-11T00:00:00.000,38,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
NPA-2012-0018.01,2012-09-27T00:00:00.000,113,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14-2012-0009,2012-03-22T00:00:00.000,86,Austin City Council,http://austintx.swagit.com/play/45502/0/,https://swagit-video.granicus.com/archive/2012/03/22/03222012-549.h264.mp4
